index,employees,CEO_age,Name,Symbol,ipoDate,sector,IPO_weekday,firstday_volume,inweek_volume,Y_Open_Price,intra_day_up,intra_week_up,intra_month_up,SP500_lastweek_return,positive,negative,neutral
2763,0.0,57.0,Playa Hotels & Resorts N.V.,PLYA,2015-11-10,Consumer Services,1,2202440.0,12735.800000000001,9.649999618530273,0,0,1,0.00018065899327319407,0.3207291652478518,0.0416032268004791,0.6376676060439598
2764,80600.0,60.0,Philip Morris International Inc,PM,2008-03-17,Consumer Non-Durables,0,19800.0,33899209.3948874,50.0,1,1,1,-0.0029077993744438695,0.2417044677771627,0.1378101281821727,0.6204854041337967
2766,480.0,50.0,Pingtan Marine Enterprise Ltd.,PME,2011-08-02,Other,1,200000.0,245190.0,9.489999771118164,1,1,1,-0.009918588091385794,0.33,0.33,0.33
2768,7447.2628409493445,54.78709677419355,iSectors Post-MPT Growth ETF,PMPT,2016-08-16,Other,1,0.0,199594.35300000006,24.770000457763672,0,1,1,-0.000304240541650442,0.33,0.33,0.33
2769,3.0,54.0,PennyMac Mortgage Investment Trust,PMT,2009-07-30,Consumer Services,3,6670410.0,2974835.2999999993,19.0,1,1,1,0.004786506823725468,0.1400341907625689,0.092983090373523,0.7669827324502608
2774,7447.2628409493445,58.0,"Pinnacle Entertainment, Inc.",PNK,2016-04-14,Consumer Services,3,2218551.0,4394188.204999999,10.25,0,0,0,0.00263626044531094,0.2243783634488856,0.0503925873735076,0.7252290473663082
2775,7447.2628409493445,53.0,PennantPark Investment Corporation,PNNT,2007-04-19,Other,3,8628090.0,2360833.9499999997,14.0,1,1,1,0.0022018325015176515,0.33,0.33,0.33
2776,7447.2628409493445,54.78709677419355,PowerShares Nasdaq Internet Portfolio,PNQI,2008-06-12,Other,3,0.0,60177.473999999995,24.360000610351562,0,1,1,-0.003854111787703261,0.33,0.33,0.33
2778,857.0,65.0,Insulet Corporation,PODD,2007-05-15,Health Care,1,4849979.0,1258147.4100000001,17.0,1,1,1,-0.0003986557061379197,0.33,0.33,0.33
2780,2906.0,53.0,Portland General Electric Company,POR,2006-03-31,Public Utilities,4,15161280.0,8552979.07,34.130001068115234,1,1,1,-0.0011085507367039219,0.33,0.33,0.33
2781,11410.0,50.0,"Post Holdings, Inc.",POST,2012-01-27,Consumer Non-Durables,4,707249.0,3307933.959999999,17.75523567199707,1,1,0,0.0009122879738671097,0.1806569029502636,0.0988213874723887,0.7205217099396204
2785,7447.2628409493445,54.78709677419355,VanEck Vectors Pharmaceutical ETF,PPH,2011-12-20,Other,1,79600.0,2220266.5189000005,35.40999984741211,1,1,1,-0.001485226211492861,0.33,0.33,0.33
2792,7447.2628409493445,54.78709677419355,PowerShares FTSE RAFI US 1500 Small-Mid Portfolio,PRFZ,2006-09-19,Other,1,0.0,26394.995499999994,50.63999938964844,1,1,1,0.002054054153703966,0.33,0.33,0.33
2798,7447.2628409493445,49.0,PowerShares DWA Industrials Momentum Portfolio,PRN,2006-10-12,Other,3,16299.0,18421.0,25.459999084472656,1,1,1,0.0030611666051937802,0.33,0.33,0.33
2801,0.0,69.0,"Purple Innovation, Inc.",PRPL,2015-10-29,Consumer Durables,3,12600.0,2588.9999999999964,9.75,1,1,0,0.004107934422553353,0.507164622898455,0.0588436058411995,0.4339917740888065
2804,298.0,47.0,CafePress Inc.,PRSS,2012-03-29,Consumer Services,3,6345169.0,1771557.8700000003,21.5,1,1,1,-0.00020703850053118065,0.1104971778113394,0.0332802539924158,0.8562225937843323
2805,125.0,48.0,Prothena Corporation plc,PRTA,2012-12-21,Health Care,4,68615.0,1545325.0000000002,8.100000381469727,1,1,1,0.00020294881059707798,0.2220885381102561,0.0382804359708513,0.739631005695888
2808,1069.0,42.0,"U.S. Auto Parts Network, Inc.",PRTS,2007-02-09,Consumer Services,4,3145498.0,1087722.3936,11.0,0,0,1,-1.1693964119247851e-05,0.33,0.33,0.33
2811,7447.2628409493445,54.78709677419355,PowerShares Global Gold & Precious Metals Portfolio,PSAU,2008-09-18,Other,3,16781.0,41260.354999999996,30.8700008392334,1,1,1,-0.0016191725699170917,0.29446941614151,0.0396646335721015,0.6658658981323242
2812,7447.2628409493445,54.78709677419355,PowerShares S&P SmallCap Consumer Staples Portfolio,PSCC,2010-04-07,Other,2,2300.0,83875.5818,25.420000076293945,1,1,1,0.001943200017119768,0.33,0.33,0.33
2813,7447.2628409493445,54.78709677419355,PowerShares S&P SmallCap Consumer Discretionary Portfolio,PSCD,2010-04-07,Other,2,3480.0,41042.6998,25.81999969482422,1,1,1,0.001943200017119768,0.33,0.33,0.33
2814,7447.2628409493445,54.78709677419355,PowerShares S&P SmallCap Energy Portfolio,PSCE,2010-04-07,Other,2,4900.0,11102.9665,25.790000915527344,1,1,1,0.001943200017119768,0.33,0.33,0.33
2815,7447.2628409493445,54.78709677419355,PowerShares S&P SmallCap Financials Portfolio,PSCF,2010-04-07,Other,2,2400.0,3972.6385999999998,25.950000762939453,1,1,1,0.001943200017119768,0.33,0.33,0.33
2816,7447.2628409493445,54.78709677419355,PowerShares S&P SmallCap Health Care Portfolio,PSCH,2010-04-07,Other,2,3100.0,4954.189900000001,25.15999984741211,1,1,1,0.001943200017119768,0.33,0.33,0.33
2817,7447.2628409493445,54.78709677419355,PowerShares S&P SmallCap Industrials Portfolio,PSCI,2010-04-07,Other,2,2800.0,8057.4997,25.329999923706055,1,1,1,0.001943200017119768,0.33,0.33,0.33
2818,7447.2628409493445,54.78709677419355,PowerShares S&P SmallCap Materials Portfolio,PSCM,2010-04-07,Other,2,3600.0,4567.752899999999,25.700000762939453,1,1,1,0.001943200017119768,0.33,0.33,0.33
2819,7447.2628409493445,54.78709677419355,PowerShares S&P SmallCap Information Technology Portfolio,PSCT,2010-04-07,Other,2,6634.0,35618.519799999995,25.489999771118164,1,0,1,0.001943200017119768,0.33,0.33,0.33
2820,7447.2628409493445,54.78709677419355,PowerShares S&P SmallCap Utilities Portfolio,PSCU,2010-04-07,Other,2,2500.0,28056.380600000008,25.399999618530273,1,1,1,0.001943200017119768,0.33,0.33,0.33
2823,7447.2628409493445,54.78709677419355,Principal Price Setters Index ETF,PSET,2016-03-21,Other,0,0.0,209800.72499999992,25.020000457763672,1,1,1,0.00441205641612671,0.192571235191379,0.1949290358713148,0.6124997353432952
2824,7447.2628409493445,53.0,"Cohen & Steers Select Preferred and Income Fund, Inc.",PSF,2010-11-24,Other,2,382445.0,82545.46140000003,25.0,1,1,1,0.0001382862794867704,0.0880958847701549,0.1251342317604638,0.786769875820647
2825,7447.2628409493445,49.0,PowerShares DWA Consumer Staples Momentum Portfolio,PSL,2006-10-12,Other,3,29400.0,84805.51999999999,25.15999984741211,1,1,1,0.0030611666051937802,0.33,0.33,0.33
2830,14600.0,59.0,Phillips 66,PSX,2012-04-12,Energy,3,654690.0,3370321.17,33.25,1,1,1,-0.003147401653001266,0.1301902497378443,0.0676934127629605,0.8021163410673721
2833,7447.2628409493445,49.0,PowerShares DWA Technology Momenum Portfolio,PTF,2006-10-12,Other,3,8000.0,63114.33999999999,25.34000015258789,1,1,0,0.0030611666051937802,0.33,0.33,0.33
2835,7447.2628409493445,54.78709677419355,PowerShares DWA Healthcare Momentum Portfolio,PTH,2006-10-12,Other,3,8500.0,57001.86,24.90999984741211,1,1,0,0.0030611666051937802,0.33,0.33,0.33
2846,24.0,47.0,"Pulmatrix, Inc.",PULM,2014-03-21,Health Care,4,251878.0,168803.5775,4160.0,1,1,1,-0.00010191931580649793,0.33,0.33,0.33
2847,135.0,54.78709677419355,"Provident Bancorp, Inc.",PVBC,2015-07-16,Finance,3,1224275.0,360140.9078,6.061356067657471,0,0,1,0.0029638344880708522,0.0669009102508425,0.0466571228578686,0.8864419460296631
2851,7447.2628409493445,49.0,PowerShares DWA Energy Momentum Portfolio,PXI,2006-10-11,Other,2,0.0,23731.17,25.3700008392334,1,1,1,0.0019975374340966807,0.33,0.33,0.33
2853,0.0,49.0,Pyxis Tankers Inc.,PXS,2015-11-03,Transportation,1,1103.0,11959.002700000005,12.0,1,1,1,0.0023878638857257766,0.2474564189712206,0.0411249469034373,0.7114186212420464
2854,7447.2628409493445,54.78709677419355,Principal Shareholder Yield Index ETF,PY,2016-03-21,Other,0,0.0,206195.87499999994,24.940000534057617,1,1,1,0.00441205641612671,0.1365347445011138,0.1041882317513227,0.7592770338058472
2857,18700.0,54.78709677419355,"PayPal Holdings, Inc.",PYPL,2015-07-06,Miscellaneous,0,5866647.0,33259595.190399997,38.0,1,1,0,-0.002686442496235603,0.1256332919001579,0.0454128466856975,0.8289538398385048
2858,7447.2628409493445,49.0,PowerShares DWA Basic Materials Momentum Portfolio,PYZ,2006-10-11,Other,2,0.0,33899209.3948874,25.25,1,1,1,0.0019975374340966807,0.33,0.33,0.33
2860,2791.0,54.78709677419355,Petrobras Argentina S.A.,PZE,2009-09-30,Energy,2,7459476.0,2651696.102899999,8.645000457763672,1,1,1,-0.0009776738227803877,0.1346692709873119,0.0704012814288337,0.794929434855779
2862,7447.2628409493445,54.78709677419355,First Trust NASDAQ ABA Community Bank Index Fund,QABA,2009-06-29,Other,0,0.0,32971.4326,19.950000762939453,1,1,1,0.0014823650689868653,0.3455414385845264,0.2122485149030884,0.4422100478601761
2865,7447.2628409493445,54.78709677419355,iShares MSCI Qatar ETF,QAT,2014-04-29,Other,1,0.0,212538.65400000007,24.719999313354492,1,1,1,0.0010387587470260648,0.1134316203556954,0.0799967394713312,0.8065716407895088
2867,7447.2628409493445,54.78709677419355,First Trust NASDAQ Clean Edge Green Energy Index Fund,QCLN,2007-02-08,Other,3,0.0,33899209.3948874,19.799999237060547,1,1,1,0.0019411771349978149,0.3583134412765503,0.0691796466708183,0.5725069046020508
2868,10.0,59.0,"Quality Care Properties, Inc.",QCP,2016-10-20,Consumer Services,3,9721.0,466346.04500000004,24.049999237060547,1,1,1,0.0003125123015323972,0.336105342648999,0.1485021485204851,0.5153925097268548
2874,7447.2628409493445,54.78709677419355,First Trust RBA Quality Income ETF,QINC,2014-03-10,Other,0,0.0,10010.549600000002,20.0,1,0,0,0.0017731113582495192,0.2754470727037108,0.345832614709297,0.3787203130399663
2876,7447.2628409493445,54.78709677419355,FlexShares US Quality Large Cap Index Fund,QLC,2015-09-23,Other,2,0.0,8760.559599999999,24.770000457763672,1,1,1,-0.0009985411216422316,0.0730764148756861,0.0798986935988068,0.8470248878002167
2882,7447.2628409493445,54.78709677419355,Nuveen NASDAQ 100 Dynamic Overwrite Fund,QQQX,2007-01-26,Other,4,19330.0,105540.85999999999,20.0,1,1,1,-0.0008267828347705405,0.33,0.33,0.33
2885,8600.0,56.0,"Qorvo, Inc.",QRVO,2015-01-02,Technology,4,4218773.0,15116646.329899998,69.0,0,1,0,-0.001394430355306334,0.1140681457134984,0.0176976083988143,0.8682342190896312
2886,6200.0,36.0,Restaurant Brands International Inc.,QSR,2014-12-10,Consumer Services,2,8293.0,25234446.65,35.04999923706055,1,1,1,-0.0018846904864782607,0.2644352046688017,0.0586255884870126,0.6769392046473499
2890,393.0,54.78709677419355,Quotient Limited,QTNT,2014-05-27,Health Care,1,45114.0,253528.676,7.389999866485596,1,0,0,0.003115411451457265,0.0676109917461871,0.0329977208003401,0.8993912744522095
2895,21100.0,48.0,"Quad Graphics, Inc",QUAD,2010-07-06,Miscellaneous,1,20409.0,375181.54000000004,49.0,1,1,1,-0.006121193088815614,0.181859090826229,0.0370340695123848,0.7811068395866936
2897,727.0,44.0,Quotient Technology Inc.,QUOT,2014-03-07,Consumer Services,4,11373396.0,5901061.925000001,27.149999618530273,0,0,1,0.0025461583935917353,0.187942466388146,0.2961149786909421,0.5159425934155782
2899,7447.2628409493445,54.78709677419355,Horizons NASDAQ-100 Covered Call ETF,QYLD,2013-12-11,Other,2,0.0,26534.125000000004,25.049999237060547,1,1,1,-0.0014682109324802215,0.33,0.33,0.33
2908,20.0,53.0,"Rubicon Technology, Inc.",RBCN,2007-11-16,Technology,4,434361.0,123508.09999999998,140.0,1,1,1,-0.0015442578333249182,0.33,0.33,0.33
2913,71.0,44.0,"Recon Technology, Ltd.",RCON,2009-07-31,Energy,4,374994.0,2799036.1338000004,5.75,0,0,0,0.004968515279110035,0.0760798955957094,0.027751659353574,0.8961684624354045
2917,94.0,51.0,Redhill Biopharma Ltd.,RDHL,2013-01-07,Health Care,0,100.0,221.99999999999991,11.100000381469727,0,0,0,0.004247620105235288,0.1200298944115638,0.0232136905193328,0.8567564058303833
2920,88.0,54.78709677419355,"Red Violet, Inc.",RDVT,2018-03-27,Technology,1,155958.0,517245.0601,6.400000095367432,1,0,1,-0.007259314570019556,0.33,0.33,0.33
2921,7447.2628409493445,54.78709677419355,First Trust Rising Dividend Achievers ETF,RDVY,2014-01-06,Other,0,0.0,8131.781999999999,19.989999771118164,1,1,1,-0.000502468449736274,0.2358084201254712,0.4365684384525828,0.3276231385375123
2938,7447.2628409493445,54.78709677419355,First Trust RiverFront Dynamic Asia Pacific ETF,RFAP,2016-04-14,Other,3,5300.0,7259.281599999998,51.91999816894531,0,0,1,0.00263626044531094,0.293088574290155,0.2471674299404341,0.4597439944246902
2939,7447.2628409493445,54.78709677419355,First Trust RiverFront Dynamic Developed International ETF,RFDI,2016-04-14,Other,3,11260.0,111255.81550000001,51.16999816894531,1,1,1,0.00263626044531094,0.2927707212497339,0.2477309517374243,0.4594983256149171
2940,7447.2628409493445,54.78709677419355,First Trust RiverFront Dynamic Emerging Markets ETF,RFEM,2016-06-14,Other,1,0.0,1904.4420000000007,50.400001525878906,1,1,1,-0.001615817469453543,0.3124975358697058,0.2931056732668883,0.3943967883688592
2941,7447.2628409493445,54.78709677419355,First Trust RiverFront Dynamic Europe ETF,RFEU,2016-04-14,Other,3,4800.0,16189.042,50.93000030517578,1,1,1,0.00263626044531094,0.293088574290155,0.2471674299404341,0.4597439944246902
2943,7700.0,61.0,Resolute Forest Products Inc.,RFP,2010-12-10,Basic Industries,4,1045210.0,278665.35,22.0,1,1,0,0.0040263987066284325,0.1700883954763412,0.3742971420288086,0.4556144773960113
2948,7447.2628409493445,52.0,"Royce Global Value Trust, Inc.",RGT,2013-10-09,Other,2,400.0,272.39,8.600000381469727,1,1,1,-0.0021226929663688476,0.298037376241101,0.0522912016330176,0.6496714171679581
2953,833.0,51.0,"B. Riley Financial, Inc.",RILY,2009-08-03,Miscellaneous,0,6.0,52313.0,158.4158477783203,1,1,1,0.0038331500028381893,0.2697432004447494,0.2130508318099947,0.5172059679315204
2954,7447.2628409493445,54.78709677419355,iShares MSCI Global Gold Miners ETF,RING,2012-01-31,Other,1,0.0,4170.564,51.29999923706055,1,1,1,-0.0003144529593911586,0.1225004481871134,0.100786011296487,0.7767135468188417
2960,99.0,57.0,RLJ Lodging Trust,RLJ,2011-05-11,Consumer Services,2,7496363.0,4438904.83,17.25,1,1,1,-0.001996831906323398,0.2219665274024009,0.021501934621483,0.7565315365791321
2961,98.0,47.0,"RLJ Entertainment, Inc.",RLJE,2011-04-07,Consumer Services,3,10000.0,7238.399999999996,28.500028610229492,0,0,0,0.0015210026223337575,0.33,0.33,0.33
2966,162.0,60.0,RMG Networks Holding Corporation,RMGN,2011-06-17,Miscellaneous,4,25874.0,736.6339999999998,36.8316650390625,0,0,0,-0.0008506161060178398,0.2250383545955022,0.0297907370453078,0.7451709310213724
2967,920.0,50.0,"Rimini Street, Inc.",RMNI,2015-08-28,Miscellaneous,4,190.0,11095.0,9.75,0,1,1,-0.005992354268603942,0.2126294506846794,0.0541403460297353,0.7332302061650826
2968,0.0,45.0,Rice Midstream Partners LP,RMP,2014-12-17,Public Utilities,2,17914017.0,4563281.249999999,15.789999961853027,1,1,1,-0.0032494120358316702,0.1723149362630371,0.0486736224867917,0.779011440174333
2969,53000.0,47.0,The RMR Group Inc.,RMR,2015-12-14,Consumer Services,0,19070.0,3583961.55,13.0,1,1,0,-0.0018726486720925806,0.3005535383194519,0.2662820152442038,0.4331644481083844
2977,7447.2628409493445,54.78709677419355,ROBO Global Robotics and Automation Index ETF,ROBO,2013-10-22,Other,1,226988.0,329349.9818,24.90999984741211,1,1,0,0.004280069622895637,0.1786590894418103,0.11615647142753,0.7051844374675836
2996,180.0,57.0,"RSP Permian, Inc.",RSPP,2014-01-17,Energy,4,13000333.0,3848285.576,20.5,1,1,0,0.00011723495473665262,0.1577693277263435,0.0268401743779921,0.8153904881970636
3015,4200.0,52.0,Rayonier Advanced Materials Inc.,RYAM,2014-06-16,Basic Industries,0,524921.0,464174.96,38.5,1,1,1,-0.00019058876606508384,0.1708073919570004,0.0328235436334377,0.7963690768789362
3027,15000.0,57.0,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,SAIC,2013-09-16,Technology,0,2300.0,60225.436,32.0,1,1,1,0.0036389717429109775,0.2044194190567952,0.0512911123907864,0.7442894679565656
3032,75.0,68.0,S&W Seed Company,SANW,2010-06-14,Consumer Non-Durables,0,5100.0,59889.600099999996,4.400000095367432,1,1,1,-0.001546756904929241,0.2499992251396179,0.0517574278637766,0.6982434093952179
3033,0.0,57.0,Saratoga Investment Corp,SAR,2007-03-23,Other,4,92350.0,165504.0,145.0,1,1,1,0.0049871755320481615,0.33,0.33,0.33
3034,2100.0,69.0,EchoStar Corporation,SATS,2007-12-31,Technology,0,24044.0,6629824.530000001,28.363046646118164,1,1,0,0.0015465107116459892,0.33,0.33,0.33
3037,893.0,48.0,"Safe Bulkers, Inc",SB,2008-05-29,Transportation,3,8065021.0,2209688.0300000003,19.0,1,1,1,-0.0028251563640008088,0.33,0.33,0.33
3047,61.0,63.0,"Sabra Health Care REIT, Inc.",SBRA,2010-11-08,Consumer Services,0,10900.0,1702067.459,28.049999237060547,1,1,1,0.0047184632844163065,0.1859739421142472,0.0438454049742883,0.7701806465784709
3056,7447.2628409493445,59.0,Stellus Capital Investment Corporation,SCM,2012-11-08,Other,3,416074.0,501391.58,14.935775756835938,1,1,1,-0.0034557068562125004,0.0599118154495954,0.0373268900439142,0.9027613202730814
3061,7447.2628409493445,54.78709677419355,iShares MSCI EAFE Small-Cap ETF,SCZ,2007-12-10,Other,0,0.0,29302.75,51.18000030517578,1,1,1,0.004471670288023913,0.33,0.33,0.33
3062,476.0,57.0,"SandRidge Energy, Inc.",SD,2016-10-04,Energy,1,61122.0,3438769.699900001,25.0,1,1,1,-0.0009166769710227277,0.1658195672594261,0.1256009775195145,0.7085794543459911
3073,27.0,59.0,"Global Self Storage, Inc.",SELF,2008-04-07,Consumer Services,0,18445.0,270844.04999999993,3.799999952316284,1,1,1,0.005051224986171309,0.013977600261569,0.9416335821151732,0.0443888492882251
3074,42200.0,60.0,Select Medical Holdings Corporation,SEM,2009-09-25,Health Care,4,11966555.0,3824727.758,9.75,1,1,1,-0.0032750029995305407,0.0970346882790326,0.0357908563613891,0.8671744577884674
3076,7447.2628409493445,54.78709677419355,"SendGrid, Inc.",SEND,2017-11-15,Technology,2,8269647.0,3481430.5697999992,18.549999237060547,1,0,0,-0.0014652328684149815,0.174110156794389,0.016909683899333,0.8089801470438639
3077,2100.0,54.78709677419355,"Spectra Energy Partners, LP",SEP,2007-06-27,Public Utilities,2,10343900.0,2708969.2300000004,26.5,1,1,1,-0.0022889253555771682,0.33,0.33,0.33
3079,121.0,65.0,"Sound Financial Bancorp, Inc.",SFBC,2012-08-24,Finance,4,53844.0,65386.04009999999,10.300000190734863,1,1,1,0.0005804035509426875,0.2654772095085223,0.2112223544986063,0.5233004310457245
3109,7447.2628409493445,54.78709677419355,iShares Short Treasury Bond ETF,SHV,2007-01-05,Other,4,0.0,33899209.3948874,108.69999694824219,1,1,1,-9.70409589153525e-05,0.33,0.33,0.33
3119,0.0,54.78709677419355,Select Income REIT,SIR,2012-03-07,Consumer Services,2,2710642.0,2121871.4454999994,0.41999998688697815,0,0,0,-0.0015439433077269074,0.1966268704173729,0.0448240689001976,0.7585490613858751
3122,2000.0,58.0,Six Flags Entertainment Corporation New,SIX,2010-05-14,Consumer Services,4,230332.0,3383799.6375,9.350000381469727,1,1,1,-0.0034700806487439734,0.3725661697676329,0.208831038185948,0.4186027940339977
3125,7447.2628409493445,54.78709677419355,FlexShares Credit-Scored US Corporate Bond Index Fund,SKOR,2014-11-12,Other,2,0.0,1603.3999999999996,50.09000015258789,1,1,1,0.001444502453553225,0.33,0.33,0.33
3128,7447.2628409493445,54.78709677419355,First Trust Cloud Computing ETF,SKYY,2011-07-06,Other,2,339024.0,2574794.3000000003,20.200000762939453,1,1,1,0.007800838538428374,0.2601120626453771,0.3582847479331301,0.3816031895041405
3137,7447.2628409493445,54.78709677419355,The Obesity ETF,SLIM,2016-06-08,Other,2,0.0,21468.23250000001,25.06999969482422,1,1,1,0.0013627052452749946,0.0916686297574897,0.448851499796788,0.4594798733708353
3139,18.0,49.0,"Soleno Therapeutics, Inc.",SLNO,2014-11-13,Health Care,3,125492.0,39694.75,382.5,1,1,1,0.0019244576574672934,0.33,0.33,0.33
3141,7447.2628409493445,54.78709677419355,iShares 0-5 Year Investment Grade Corporate Bond ETF,SLQD,2013-10-15,Other,1,0.0,14643.8516,49.97999954223633,1,1,1,0.0006947471890047836,0.2948135435581207,0.0221623554825782,0.6830240488052368
3142,7447.2628409493445,55.0,Solar Capital Ltd.,SLRC,2010-02-09,Other,1,2580082.0,901051.5700000002,18.0,1,1,1,-0.00032885304291858334,0.3154312794817225,0.0624451264739036,0.6221235952099914
3143,7447.2628409493445,54.78709677419355,"SELLAS Life Sciences Group, Inc. ",SLS,2008-03-12,Health Care,2,0.0,117701.5,180300.0,0,0,0,-0.0022804010915958373,0.33,0.33,0.33
3144,7447.2628409493445,54.78709677419355,Credit Suisse AG,SLVO,2013-04-16,Finance,1,0.0,29383.916600000004,420.0,1,1,1,0.0020132312662971235,0.0640579193975655,0.4293753851048633,0.5065666908654667
3146,0.0,59.0,"Super Micro Computer, Inc.",SMCI,2007-03-29,Technology,3,6074952.0,2723874.7799999993,8.850000381469727,1,0,0,0.0011977612963584175,0.33,0.33,0.33
3147,7447.2628409493445,54.78709677419355,AlphaMark Actively Managed Small Cap ETF,SMCP,2015-04-20,Other,0,0.0,1050639.0099,25.219999313354492,1,1,1,0.0006492830793593132,0.33,0.33,0.33
